dissemination id,org dissemination id,exec timestamp,action,cleared,collateralization,end user exception,bespoke swap,block trade,exec venue,effective date,end date,day count convention,settlement currency,asset class,asset subclass,contract type,contract subtype,taxonomy,price forming continuation data,underlying asset 1,underlying asset 2,price notation type,price notation,additional price notation type,additional price notation,unique product id,notional currency 1,notional currency amount 1,notional currency 2,notional currency amount 2,payment frequency,payment frequency 2,reset frequency,reset frequency 2,embedded option,option strike price,option type,option family,option currency,option premium,option lock period,option expiration date,submission timestamp,publication timestamp,ticker,cds version
'6569911896235311104','0',2018-06-22T14:13:33.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2028,ACT/365.FIXED,CAD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,CAD-BA-CDOR 3M,Percent,2.525000,,0,InterestRate:IRSwap:FixedFloat,CAD,5000000.00,CAD,,6M,6M,,3M,,0,,N/A,,0,,,2018-06-22T14:13:35.000,2018-06-22T14:13:35.000,, 
'6569910457421266944','0',2018-06-22T14:07:57.000,New,C,UC,N,N,N,On,02/07/2017,02/07/2027,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.821000,,0,InterestRate:IRSwap:FixedFloat,EUR,47000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T14:08:00.000,2018-06-22T14:08:00.000,, 
'6569910453126037504','0',2018-06-22T14:07:57.000,New,C,UC,N,N,N,On,09/21/2016,09/21/2026,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.358000,EUR,1729852.000000,InterestRate:IRSwap:FixedFloat,EUR,50000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T14:07:59.000,2018-06-22T14:07:59.000,, 
'6569909572657479680','0',2018-06-22T14:04:32.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.981300,,0,InterestRate:IRSwap:FixedFloat,USD,24000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T14:04:34.000,2018-06-22T14:04:34.000,, 
'6569909143161274368','0',2018-06-22T14:02:51.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2048,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.659500,,0,InterestRate:IRSwap:FixedFloat,GBP,20000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T14:02:54.000,2018-06-22T14:02:54.000,, 
'6569908559045197824','0',2018-06-22T14:00:34.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2020,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.813800,,0,InterestRate:IRSwap:FixedFloat,USD,6000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T14:00:38.000,2018-06-22T14:00:38.000,, 
'6569908554751016960','0',2018-06-22T14:00:34.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2021,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.882500,,0,InterestRate:IRSwap:FixedFloat,USD,4000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T14:00:37.000,2018-06-22T14:00:37.000,, 
'6569908047944613888','0',2018-06-22T13:58:37.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.921300,,0,InterestRate:IRSwap:FixedFloat,USD,130000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:58:39.000,2018-06-22T13:58:39.000,, 
'6569907360749322240','0',2018-06-22T13:55:58.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.949020,,0,InterestRate:IRSwap:FixedFloat,USD,11000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:55:59.000,2018-06-22T13:55:59.000,, 
'6569905844626391040','0',2018-06-22T13:50:03.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2033,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,3.012200,,0,InterestRate:IRSwap:FixedFloat,USD,6000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:50:06.000,2018-06-22T13:50:06.000,, 
'6569905771611422720','0',2018-06-22T13:49:48.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.920200,,0,InterestRate:IRSwap:FixedFloat,USD,160000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:49:49.000,2018-06-22T13:49:49.000,, 
'6569905264805543936','0',2018-06-22T13:47:48.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2048,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.657000,,0,InterestRate:IRSwap:FixedFloat,GBP,40000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T13:47:51.000,2018-06-22T13:47:51.000,, 
'6569904195358425088','0',2018-06-22T13:43:39.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2027,ACT/365.FIXED,CAD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,CAD-BA-CDOR 3M,Percent,2.496000,,0,InterestRate:IRSwap:FixedFloat,CAD,15000000.00,CAD,,6M,6M,,3M,,0,,N/A,,0,,,2018-06-22T13:43:42.000,2018-06-22T13:43:42.000,, 
'6569899500959694848','0',2018-06-22T13:25:26.000,New,C,UC,N,N,Y,On,09/19/2018,09/19/2021,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.934400,,0,InterestRate:IRSwap:FixedFloat,USD,240 MM+,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:25:29.000,2018-06-22T13:40:26.000,, 
'6569902112300072960','0',2018-06-22T13:35:35.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2025,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.939600,,0,InterestRate:IRSwap:FixedFloat,USD,39000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:35:37.000,2018-06-22T13:35:37.000,, 
'6569901876076085248','0',2018-06-22T13:34:39.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2058,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.939200,,0,InterestRate:IRSwap:FixedFloat,USD,8000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:34:42.000,2018-06-22T13:34:42.000,, 
'6569901687098048512','0',2018-06-22T13:33:54.000,New,C,UC,N,N,N,On,06/20/2018,06/20/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.284100,EUR,155957.000000,InterestRate:IRSwap:FixedFloat,EUR,100000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T13:33:58.000,2018-06-22T13:33:58.000,, 
'6569901678507851776','0',2018-06-22T13:33:54.000,New,C,UC,N,N,N,On,05/16/2018,05/16/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.433300,EUR,1023497.000000,InterestRate:IRSwap:FixedFloat,EUR,100000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T13:33:56.000,2018-06-22T13:33:56.000,, 
'6569901528183996416','0',2018-06-22T13:33:19.000,New,C,UC,N,N,N,On,04/13/2018,04/13/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.730000,USD,23304.000000,InterestRate:IRSwap:FixedFloat,USD,3000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:33:21.000,2018-06-22T13:33:21.000,, 
'6569896954044088320','0',2018-06-22T13:15:33.000,New,C,UC,N,N,Y,On,06/26/2018,06/26/2021,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.886500,,0,InterestRate:IRSwap:FixedFloat,USD,240 MM+,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:15:36.000,2018-06-22T13:30:33.000,, 
'6569896949748596736','0',2018-06-22T13:15:33.000,New,C,UC,N,N,Y,On,06/26/2018,06/26/2022,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.914100,,0,InterestRate:IRSwap:FixedFloat,USD,240 MM+,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:15:35.000,2018-06-22T13:30:33.000,, 
'6569900767974785024','0',2018-06-22T13:30:22.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.979100,,0,InterestRate:IRSwap:FixedFloat,USD,11000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:30:24.000,2018-06-22T13:30:24.000,, 
'6569900536046288896','0',2018-06-22T13:29:28.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.924250,,0,InterestRate:IRSwap:FixedFloat,USD,10000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:29:30.000,2018-06-22T13:29:30.000,, 
'6569900278348775424','0',2018-06-22T13:28:26.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2058,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.941300,,0,InterestRate:IRSwap:FixedFloat,USD,8000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:28:30.000,2018-06-22T13:28:30.000,, 
'6569900046420803584','0',2018-06-22T13:27:34.000,New,C,UC,N,N,N,On,06/26/2023,06/26/2033,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,3.075000,,0,InterestRate:IRSwap:FixedFloat,USD,13000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:27:36.000,2018-06-22T13:27:36.000,, 
'6569899518139039744','0',2018-06-22T13:25:31.000,New,C,UC,N,N,N,On,06/15/2018,06/15/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.993940,USD,132400.000000,InterestRate:IRSwap:FixedFloat,USD,38000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:25:33.000,2018-06-22T13:25:33.000,, 
'6569899496664465408','0',2018-06-22T13:25:26.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2022,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.950000,,0,InterestRate:IRSwap:FixedFloat,USD,200000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:25:28.000,2018-06-22T13:25:28.000,, 
'6569898964088258560','0',2018-06-22T13:23:22.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.955540,,0,InterestRate:IRSwap:FixedFloat,USD,11000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:23:24.000,2018-06-22T13:23:24.000,, 
'6569897692778201088','0',2018-06-22T13:18:25.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.984900,,0,InterestRate:IRSwap:FixedFloat,USD,11000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:18:28.000,2018-06-22T13:18:28.000,, 
'6569897688483495936','0',2018-06-22T13:18:23.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.926700,,0,InterestRate:IRSwap:FixedFloat,USD,110000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:18:27.000,2018-06-22T13:18:27.000,, 
'6569897684188266496','0',2018-06-22T13:18:23.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.989700,,0,InterestRate:IRSwap:FixedFloat,USD,25000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:18:26.000,2018-06-22T13:18:26.000,, 
'6569897228921470976','0',2018-06-22T13:16:36.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2021,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.887600,,0,InterestRate:IRSwap:FixedFloat,USD,140000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:16:40.000,2018-06-22T13:16:40.000,, 
'6569897220332060672','0',2018-06-22T13:16:36.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2043,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,3.011600,,0,InterestRate:IRSwap:FixedFloat,USD,22000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:16:38.000,2018-06-22T13:16:38.000,, 
'6569896657691082752','0',2018-06-22T13:14:25.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.991200,,0,InterestRate:IRSwap:FixedFloat,USD,29000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:14:27.000,2018-06-22T13:14:27.000,, 
'6569896425763110912','0',2018-06-22T13:13:29.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.981500,,0,InterestRate:IRSwap:FixedFloat,USD,57000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:13:33.000,2018-06-22T13:13:33.000,, 
'6569896421467881472','0',2018-06-22T13:13:29.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.989500,,0,InterestRate:IRSwap:FixedFloat,USD,24000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:13:32.000,2018-06-22T13:13:32.000,, 
'6569896039215792128','0',2018-06-22T13:11:58.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.926500,,0,InterestRate:IRSwap:FixedFloat,USD,44000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:12:03.000,2018-06-22T13:12:03.000,, 
'6569896030626119680','0',2018-06-22T13:11:58.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.989700,,0,InterestRate:IRSwap:FixedFloat,USD,10000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:12:01.000,2018-06-22T13:12:01.000,, 
'6569894853805080576','0',2018-06-22T13:07:25.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.927000,,0,InterestRate:IRSwap:FixedFloat,USD,25000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T13:07:27.000,2018-06-22T13:07:27.000,, 
'6569894338409005056','0',2018-06-22T13:05:20.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2025,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.436000,GBP,17958.000000,InterestRate:IRSwap:FixedFloat,GBP,7000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T13:05:27.000,2018-06-22T13:05:27.000,, 
'6569894329818808320','0',2018-06-22T13:05:20.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2023,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.345000,GBP,26228.000000,InterestRate:IRSwap:FixedFloat,GBP,15000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T13:05:26.000,2018-06-22T13:05:26.000,, 
'6569894325524103168','0',2018-06-22T13:05:20.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2021,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.209000,GBP,16483.000000,InterestRate:IRSwap:FixedFloat,GBP,17000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T13:05:24.000,2018-06-22T13:05:24.000,, 
'6569894321228611584','0',2018-06-22T13:05:20.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2028,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.537000,GBP,21536.000000,InterestRate:IRSwap:FixedFloat,GBP,6000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T13:05:23.000,2018-06-22T13:05:23.000,, 
'6569893651214237696','0',2018-06-22T13:02:42.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2028,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.549000,,0,InterestRate:IRSwap:FixedFloat,GBP,26000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T13:02:47.000,2018-06-22T13:02:47.000,, 
'6569893646919008256','0',2018-06-22T13:02:42.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2020,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.062000,,0,InterestRate:IRSwap:FixedFloat,GBP,120000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T13:02:46.000,2018-06-22T13:02:46.000,, 
'6569893638329335808','0',2018-06-22T13:02:42.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2023,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.336000,,0,InterestRate:IRSwap:FixedFloat,GBP,100000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T13:02:44.000,2018-06-22T13:02:44.000,, 
'6569888647577337856','0',2018-06-22T12:43:20.000,New,C,UC,N,N,Y,On,06/26/2018,06/26/2025,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.539000,,0,InterestRate:IRSwap:FixedFloat,EUR,146 MM+,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T12:43:22.000,2018-06-22T12:58:20.000,, 
'6569891250326994944','0',2018-06-22T12:53:24.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.919400,,0,InterestRate:IRSwap:FixedFloat,USD,110000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:53:28.000,2018-06-22T12:53:28.000,, 
'6569891241737584640','0',2018-06-22T12:53:24.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2033,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,3.011500,,0,InterestRate:IRSwap:FixedFloat,USD,40000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:53:26.000,2018-06-22T12:53:26.000,, 
'6569890988334514176','0',2018-06-22T12:52:24.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2020,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.811550,,0,InterestRate:IRSwap:FixedFloat,USD,240000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:52:27.000,2018-06-22T12:52:27.000,, 
'6569890979744317440','0',2018-06-22T12:52:24.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.919750,,0,InterestRate:IRSwap:FixedFloat,USD,100000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:52:25.000,2018-06-22T12:52:25.000,, 
'6569890623262294016','0',2018-06-22T12:51:00.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2022,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.909500,,0,InterestRate:IRSwap:FixedFloat,USD,19000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:51:02.000,2018-06-22T12:51:02.000,, 
'6569890507298177024','0',2018-06-22T12:50:32.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2028,ACT/365.FIXED,CAD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,CAD-BA-CDOR 3M,Percent,2.530000,,0,InterestRate:IRSwap:FixedFloat,CAD,35000000.00,CAD,,6M,6M,,3M,,0,,N/A,,0,,,2018-06-22T12:50:35.000,2018-06-22T12:50:35.000,, 
'6569889832987787264','0',2018-06-22T12:47:55.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.263000,,0,InterestRate:IRSwap:FixedFloat,EUR,70000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T12:47:58.000,2018-06-22T12:47:58.000,, 
'6569889330476875776','0',2018-06-22T12:45:59.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.263000,,0,InterestRate:IRSwap:FixedFloat,EUR,130000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T12:46:01.000,2018-06-22T12:46:01.000,, 
'6569885172948271104','0',2018-06-22T12:29:51.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2021,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.180660,,0,InterestRate:IRSwap:FixedFloat,GBP,68000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T12:29:53.000,2018-06-22T12:29:53.000,, 
